id,group,condition,response,response_clean,item,item_clean,SemDis_MEAN,SemDis_factor
1005,artists,uncommon,COUSIN,cousin,UNCLE,uncle,0.40946,-0.29852
1005,artists,uncommon,SOCKET,socket,WRENCH,wrench,0.62075,-0.03621
1005,artists,uncommon,HOOF BEATS,hoof beats,ZEBRA,zebra,0.98987,0.23297
1006,artists,common,TRANSPORTATION,transportation,BUS,bus,0.67494,-0.04339
1006,artists,common,FLIGHT,flight,BUTTERFLY,butterfly,0.87793,0.11497
1006,artists,common,PEACE,peace,CAKE,cake,0.93713,0.18354
1006,artists,common,DIET,diet,CELERY,celery,0.81707,0.0886
1006,artists,common,NEEDLE,needle,FIR TREE,fir tree,0.99555,0.27888
1006,artists,common,SOUND,sound,FLUTE,flute,0.77298,0.06816
1006,artists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
1006,artists,common,CUT,cut,HAIRDRESSER,hairdresser,0.87536,0.08764
1006,artists,common,DRINK,drink,JUICER,juicer,0.801,0.08788
1006,artists,common,DAY,day,LILY,lily,0.88883,0.14465
1006,artists,common,MUSTACHE,mustache,LIP,lip,0.7432,-0.00433
1006,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1006,artists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
1006,artists,common,BURROW,burrow,RABBIT,rabbit,0.69811,-0.01159
1006,artists,common,BLACK,black,RAVEN,raven,0.8056,0.03912
1006,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1006,artists,common,TARNISH,tarnish,SILVER,silver,0.6958,0.0081
1006,artists,common,COVER,cover,SKIRT,skirt,0.84827,0.11662
1006,artists,common,DIGEST,digest,STOMACH,stomach,0.65848,0.03408
1006,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1006,artists,common,UP,up,THUMB,thumb,0.91223,0.15424
1006,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1006,artists,common,TIGHTEN,tighten,WRENCH,wrench,0.65542,-0.00111
1006,artists,common,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
1006,artists,free,SLOW,slow,BUS,bus,0.87124,0.16295
1006,artists,free,FLY,fly,BUTTERFLY,butterfly,0.7358,0.00399
1006,artists,free,EAT,eat,CAKE,cake,0.69532,-0.05957
1006,artists,free,CRUNCH,crunch,CELERY,celery,0.82785,0.08558
1006,artists,free,NEEDLE,needle,FIR TREE,fir tree,0.99555,0.27888
1006,artists,free,SOUND,sound,FLUTE,flute,0.77298,0.06816
1006,artists,free,KNIFE,knife,FORK,fork,0.62574,-0.09247
1006,artists,free,CUT,cut,HAIRDRESSER,hairdresser,0.87536,0.08764
1006,artists,free,DRINK,drink,JUICER,juicer,0.801,0.08788
1006,artists,free,DAY,day,LILY,lily,0.88883,0.14465
1006,artists,free,KISS,kiss,LIP,lip,0.80682,0.06355
1006,artists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1006,artists,free,SWEET,sweet,PINEAPPLE,pineapple,0.74875,0.03697
1006,artists,free,HOLE,hole,RABBIT,rabbit,0.70188,-0.02073
1006,artists,free,BLACK,black,RAVEN,raven,0.8056,0.03912
1006,artists,free,UPSTREAM,upstream,SALMON,salmon,0.63666,-0.00736
1006,artists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
1006,artists,free,SHORT,short,SKIRT,skirt,0.77813,0.06515
1006,artists,free,DIGEST,digest,STOMACH,stomach,0.65848,0.03408
1006,artists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1006,artists,free,WRESTLING,wrestling,THUMB,thumb,0.89385,0.17117
1006,artists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1006,artists,free,TIGHTEN,tighten,WRENCH,wrench,0.65542,-0.00111
1006,artists,free,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1006,artists,uncommon,SEGREGATION,segregation,BUS,bus,0.85337,0.14126
1006,artists,uncommon,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
1006,artists,uncommon,BAKE,bake,CAKE,cake,0.5423,-0.13046
1006,artists,uncommon,SOUND,sound,CELERY,celery,0.94256,0.19909
1006,artists,uncommon,EVERGREEN,evergreen,FIR TREE,fir tree,0.98058,0.26906
1006,artists,uncommon,WOODWIND,woodwind,FLUTE,flute,0.49628,-0.21176
1006,artists,uncommon,TIME,time,FORK,fork,0.93606,0.20919
1006,artists,uncommon,EXPENSIVE,expensive,HAIRDRESSER,hairdresser,0.90725,0.15669
1006,artists,uncommon,HEALTH,health,JUICER,juicer,0.9565,0.22916
1006,artists,uncommon,DEATH,death,LILY,lily,0.93502,0.17657
1006,artists,uncommon,ATTITUDE,attitude,LIP,lip,0.91231,0.17324
1006,artists,uncommon,SPICY,spicy,MUSTARD,mustard,0.66361,-0.03486
1006,artists,uncommon,SWEET,sweet,PINEAPPLE,pineapple,0.74875,0.03697
1006,artists,uncommon,HOLE,hole,RABBIT,rabbit,0.70188,-0.02073
1006,artists,uncommon,NEVERMORE,nevermore,RAVEN,raven,0.71301,-0.03709
1006,artists,uncommon,LOCK,lock,SALMON,salmon,0.96787,0.22618
1006,artists,uncommon,CONDUCTIVITY,conductivity,SILVER,silver,0.8567,0.15402
1006,artists,uncommon,TWIRL,twirl,SKIRT,skirt,0.75289,-0.00545
1006,artists,uncommon,PUNCH,punch,STOMACH,stomach,0.79123,0.02766
1006,artists,uncommon,QUIT,quit,TABLECLOTH,tablecloth,1.01674,0.2541
1006,artists,uncommon,NAIL,nail,THUMB,thumb,0.73917,0.0249
1006,artists,uncommon,QUIT,quit,UNCLE,uncle,0.91091,0.09688
1006,artists,uncommon,REMOVE,remove,WRENCH,wrench,0.81014,0.13088
1006,artists,uncommon,HORSE,horse,ZEBRA,zebra,0.83994,0.09858
1007,artists,common,CAR,car,BUS,bus,0.62897,-0.12425
1007,artists,common,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
1007,artists,common,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
1007,artists,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
1007,artists,common,CHRISTMAS,christmas,FIR TREE,fir tree,0.99178,0.2865
1007,artists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
1007,artists,common,SPOON,spoon,FORK,fork,0.57928,-0.09126
1007,artists,common,HAIRCUT,haircut,HAIRDRESSER,hairdresser,0.58596,-0.15834
1007,artists,common,FRUIT,fruit,JUICER,juicer,0.73727,0.00522
1007,artists,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
1007,artists,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1007,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1007,artists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
1007,artists,common,ANIMAL,animal,RABBIT,rabbit,0.68497,-0.08896
1007,artists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
1007,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1007,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1007,artists,common,PANTS,pants,SKIRT,skirt,0.49516,-0.17968
1007,artists,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
1007,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1007,artists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1007,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1007,artists,common,TOOL,tool,WRENCH,wrench,0.67733,0.0027
1007,artists,common,AFRICA,africa,ZEBRA,zebra,0.85823,0.13234
1007,artists,free,SCHOOL,school,BUS,bus,0.75397,0.03213
1007,artists,free,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
1007,artists,free,EAT,eat,CAKE,cake,0.69532,-0.05957
1007,artists,free,PEANUT BUTTER,peanut butter,CELERY,celery,0.98786,0.23794
1007,artists,free,FOREST,forest,FIR TREE,fir tree,0.99548,0.27776
1007,artists,free,ORCHESTRA,orchestra,FLUTE,flute,0.58148,-0.10256
1007,artists,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
1007,artists,free,HAIRCUT,haircut,HAIRDRESSER,hairdresser,0.58596,-0.15834
1007,artists,free,JUICER,juicer,JUICER,juicer,0,-0.67144
1007,artists,free,DEATH,death,LILY,lily,0.93502,0.17657
1007,artists,free,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1007,artists,free,HOT DOG,hot dog,MUSTARD,mustard,1.00209,0.24227
1007,artists,free,COLADA,colada,PINEAPPLE,pineapple,0.60353,-0.1031
1007,artists,free,CATCH,catch,RABBIT,rabbit,0.82121,0.09491
1007,artists,free,BLACK,black,RAVEN,raven,0.8056,0.03912
1007,artists,free,BAKED,baked,SALMON,salmon,0.78241,0.05503
1007,artists,free,WARE,ware,SILVER,silver,0.84345,0.12664
1007,artists,free,CHASE,chase,SKIRT,skirt,0.95755,0.17883
1007,artists,free,CHURN,churn,STOMACH,stomach,0.73398,0.10356
1007,artists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1007,artists,free,UP,up,THUMB,thumb,0.91223,0.15424
1007,artists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1007,artists,free,BOLT,bolt,WRENCH,wrench,0.60022,-0.08182
1007,artists,free,LION,lion,ZEBRA,zebra,0.67599,-0.0147
1007,artists,uncommon,CRASH,crash,BUS,bus,0.80125,0.08326
1007,artists,uncommon,SPRING,spring,BUTTERFLY,butterfly,0.83954,0.09784
1007,artists,uncommon,LAYER,layer,CAKE,cake,0.7401,0.03982
1007,artists,uncommon,BLOODY,bloody,CELERY,celery,0.94516,0.18062
1007,artists,uncommon,LEAVES,leaves,FIR TREE,fir tree,0.96506,0.2421
1007,artists,uncommon,WINE,wine,FLUTE,flute,0.87441,0.12847
1007,artists,uncommon,DINNER,dinner,FORK,fork,0.74036,0.06331
1007,artists,uncommon,PERMANENT,permanent,HAIRDRESSER,hairdresser,0.91778,0.20074
1007,artists,uncommon,PASTEURIZED,pasteurized,JUICER,juicer,0.67516,0.00737
1007,artists,uncommon,VALLEY,valley,LILY,lily,0.88017,0.14079
1007,artists,uncommon,BALM,balm,LIP,lip,0.70055,-0.01387
1007,artists,uncommon,BASEBALL,baseball,MUSTARD,mustard,0.96384,0.22246
1007,artists,uncommon,BOMB,bomb,PINEAPPLE,pineapple,0.97105,0.20797
1007,artists,uncommon,TRAP,trap,RABBIT,rabbit,0.76279,0.05668
1007,artists,uncommon,CROW,crow,RAVEN,raven,0.63591,-0.08233
1007,artists,uncommon,UPSTREAM,upstream,SALMON,salmon,0.63666,-0.00736
1007,artists,uncommon,PIRATE,pirate,SILVER,silver,0.85213,0.1136
1007,artists,uncommon,GIRLFRIEND,girlfriend,SKIRT,skirt,0.83853,0.05858
1007,artists,uncommon,MEDUTTO,medutto,STOMACH,stomach,NaN,NA
1007,artists,uncommon,UNDER,under,TABLECLOTH,tablecloth,0.91995,0.17983
1007,artists,uncommon,RING,ring,THUMB,thumb,0.85099,0.11694
1007,artists,uncommon,SAD,sad,UNCLE,uncle,0.85145,0.08426
1007,artists,uncommon,POWER TOOL,power tool,WRENCH,wrench,1.05246,0.29488
1007,artists,uncommon,AFRICA,africa,ZEBRA,zebra,0.85823,0.13234
1008,artists,common,CAR,car,BUS,bus,0.62897,-0.12425
1008,artists,common,MOTH,moth,BUTTERFLY,butterfly,0.5062,-0.19485
1008,artists,common,DESSERT,dessert,CAKE,cake,0.50097,-0.20147
1008,artists,common,VEGETABLE,vegetable,CELERY,celery,0.65422,-0.03308
1008,artists,common,PINE,pine,FIR TREE,fir tree,0.98208,0.24893
1008,artists,common,INSTRUMENT,instrument,FLUTE,flute,0.5858,-0.10804
1008,artists,common,SPOON,spoon,FORK,fork,0.57928,-0.09126
1008,artists,common,BARBER,barber,HAIRDRESSER,hairdresser,0.64993,-0.08471
1008,artists,common,APPLE,apple,JUICER,juicer,0.7759,0.03087
1008,artists,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
1008,artists,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1008,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1008,artists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
1008,artists,common,BUNNY,bunny,RABBIT,rabbit,0.50373,-0.23081
1008,artists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
1008,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1008,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1008,artists,common,SHORTS,shorts,SKIRT,skirt,0.58656,-0.11106
1008,artists,common,ORGAN,organ,STOMACH,stomach,0.83193,0.14813
1008,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1008,artists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1008,artists,common,RELATIVE,relative,UNCLE,uncle,0.80798,0.06792
1008,artists,common,TOOL,tool,WRENCH,wrench,0.67733,0.0027
1008,artists,common,ANIMAL,animal,ZEBRA,zebra,0.75249,0.03226
1008,artists,free,STOP,stop,BUS,bus,0.67974,-0.0127
1008,artists,free,STOMACH,stomach,BUTTERFLY,butterfly,0.89158,0.12385
1008,artists,free,EAT,eat,CAKE,cake,0.69532,-0.05957
1008,artists,free,BLOODY MARY,bloody mary,CELERY,celery,0.9813,0.27495
1008,artists,free,STUMP,stump,FIR TREE,fir tree,0.9785,0.24219
1008,artists,free,MELODY,melody,FLUTE,flute,0.57209,-0.13507
1008,artists,free,ROAD,road,FORK,fork,0.76234,0.01562
1008,artists,free,GAY,gay,HAIRDRESSER,hairdresser,0.83486,0.08214
1008,artists,free,FRUIT,fruit,JUICER,juicer,0.73727,0.00522
1008,artists,free,DEATH,death,LILY,lily,0.93502,0.17657
1008,artists,free,KISS,kiss,LIP,lip,0.80682,0.06355
1008,artists,free,CONDIMENT,condiment,MUSTARD,mustard,0.64346,-0.10065
1008,artists,free,HAWAII,hawaii,PINEAPPLE,pineapple,0.73593,0.03263
1008,artists,free,WHITE,white,RABBIT,rabbit,0.84794,0.10864
1008,artists,free,POE,poe,RAVEN,raven,0.79446,0.05632
1008,artists,free,OIL,oil,SALMON,salmon,0.886,0.13251
1008,artists,free,WEALTH,wealth,SILVER,silver,0.83635,0.13307
1008,artists,free,ISSUE,issue,SKIRT,skirt,0.92888,0.18209
1008,artists,free,INTESTINES,intestines,STOMACH,stomach,0.44566,-0.24299
1008,artists,free,MESA,mesa,TABLECLOTH,tablecloth,0.96222,0.23204
1008,artists,free,DIVE,dive,THUMB,thumb,0.93783,0.19399
1008,artists,free,RELATIVE,relative,UNCLE,uncle,0.80798,0.06792
1008,artists,free,MONKEY,monkey,WRENCH,wrench,0.72558,-0.02204
1008,artists,free,ZOO,zoo,ZEBRA,zebra,0.71472,0.03944
1008,artists,uncommon,CAR,car,BUS,bus,0.62897,-0.12425
1008,artists,uncommon,LARVAE,larvae,BUTTERFLY,butterfly,0.57583,-0.07294
1008,artists,uncommon,CUPCAKE,cupcake,CAKE,cake,0.6617,-0.15059
1008,artists,uncommon,CARROT,carrot,CELERY,celery,0.53744,-0.19753
1008,artists,uncommon,DECIDUOUS,deciduous,FIR TREE,fir tree,1.00669,0.27976
1008,artists,uncommon,CLARINET,clarinet,FLUTE,flute,0.40905,-0.28612
1008,artists,uncommon,SPOON,spoon,FORK,fork,0.57928,-0.09126
1008,artists,uncommon,MANICURIST,manicurist,HAIRDRESSER,hairdresser,0.5799,-0.18306
1008,artists,uncommon,APPLE,apple,JUICER,juicer,0.7759,0.03087
1008,artists,uncommon,FLOWER,flower,LILY,lily,0.70957,-0.05943
1008,artists,uncommon,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1008,artists,uncommon,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1008,artists,uncommon,JUICE,juice,PINEAPPLE,pineapple,0.60416,-0.12742
1008,artists,uncommon,BUNNY,bunny,RABBIT,rabbit,0.50373,-0.23081
1008,artists,uncommon,CROW,crow,RAVEN,raven,0.63591,-0.08233
1008,artists,uncommon,FISH,fish,SALMON,salmon,0.37313,-0.29382
1008,artists,uncommon,CREAMER,creamer,SILVER,silver,0.88892,0.15107
1008,artists,uncommon,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
1008,artists,uncommon,FLU,flu,STOMACH,stomach,0.76045,0.03493
1008,artists,uncommon,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1008,artists,uncommon,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1008,artists,uncommon,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1008,artists,uncommon,HAMMER,hammer,WRENCH,wrench,0.61056,-0.08885
1008,artists,uncommon,HORSE,horse,ZEBRA,zebra,0.83994,0.09858
1009,artists,common,TRAIN,train,BUS,bus,0.49301,-0.24674
1009,artists,common,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
1009,artists,common,ICE CREAM,ice cream,CAKE,cake,0.9756,0.26034
1009,artists,common,PEANUT BUTTER,peanut butter,CELERY,celery,0.98786,0.23794
1009,artists,common,PINE,pine,FIR TREE,fir tree,0.98208,0.24893
1009,artists,common,CLARINET,clarinet,FLUTE,flute,0.40905,-0.28612
1009,artists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
1009,artists,common,BARBER,barber,HAIRDRESSER,hairdresser,0.64993,-0.08471
1009,artists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1009,artists,common,ROSE,rose,LILY,lily,0.77763,0.00799
1009,artists,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1009,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1009,artists,common,HAWAII,hawaii,PINEAPPLE,pineapple,0.73593,0.03263
1009,artists,common,BUNNY,bunny,RABBIT,rabbit,0.50373,-0.23081
1009,artists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
1009,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1009,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1009,artists,common,TIGHTS,tights,SKIRT,skirt,0.55482,-0.1425
1009,artists,common,MOUTH,mouth,STOMACH,stomach,0.59331,-0.09093
1009,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1009,artists,common,HAND,hand,THUMB,thumb,0.53404,-0.14263
1009,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1009,artists,common,SCREWDRIVER,screwdriver,WRENCH,wrench,0.51178,-0.16351
1009,artists,common,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
1009,artists,free,TRAIN,train,BUS,bus,0.49301,-0.24674
1009,artists,free,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
1009,artists,free,DECORATE,decorate,CAKE,cake,0.71982,-0.02334
1009,artists,free,CARROT,carrot,CELERY,celery,0.53744,-0.19753
1009,artists,free,PINE,pine,FIR TREE,fir tree,0.98208,0.24893
1009,artists,free,PLAY,play,FLUTE,flute,0.69315,0.01231
1009,artists,free,KNIFE,knife,FORK,fork,0.62574,-0.09247
1009,artists,free,SALON,salon,HAIRDRESSER,hairdresser,0.51717,-0.21617
1009,artists,free,MILK,milk,JUICER,juicer,0.79071,0.08699
1009,artists,free,VALLEY,valley,LILY,lily,0.88017,0.14079
1009,artists,free,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1009,artists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1009,artists,free,ORANGE,orange,PINEAPPLE,pineapple,0.70879,0.00127
1009,artists,free,HARE,hare,RABBIT,rabbit,0.6967,-0.01989
1009,artists,free,BLACK,black,RAVEN,raven,0.8056,0.03912
1009,artists,free,COLOR,color,SALMON,salmon,0.91055,0.20512
1009,artists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
1009,artists,free,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
1009,artists,free,MOUTH,mouth,STOMACH,stomach,0.59331,-0.09093
1009,artists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1009,artists,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1009,artists,free,FATHER,father,UNCLE,uncle,0.52971,-0.2871
1009,artists,free,HAMMER,hammer,WRENCH,wrench,0.61056,-0.08885
1009,artists,free,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
1009,artists,uncommon,PORT,port,BUS,bus,0.83189,0.08532
1009,artists,uncommon,VIENNA,vienna,BUTTERFLY,butterfly,0.93873,0.17165
1009,artists,uncommon,MILLE FLEURE,mille fleure,CAKE,cake,0.93955,0.18311
1009,artists,uncommon,STRING,string,CELERY,celery,0.87964,0.11756
1009,artists,uncommon,GRAIN,grain,FIR TREE,fir tree,1.04192,0.29434
1009,artists,uncommon,FOLD,fold,FLUTE,flute,0.91492,0.17813
1009,artists,uncommon,TINE,tine,FORK,fork,0.84624,0.052
1009,artists,uncommon,PULL,pull,HAIRDRESSER,hairdresser,0.97611,0.22655
1009,artists,uncommon,NECTAR,nectar,JUICER,juicer,0.83602,0.13865
1009,artists,uncommon,SMELL,smell,LILY,lily,0.89025,0.13523
1009,artists,uncommon,EDGE,edge,LIP,lip,0.82072,0.09239
1009,artists,uncommon,SEED,seed,MUSTARD,mustard,0.77428,0.00203
1009,artists,uncommon,QUENCH,quench,PINEAPPLE,pineapple,0.92895,0.20302
1009,artists,uncommon,JOINT,joint,RABBIT,rabbit,0.99239,0.23141
1009,artists,uncommon,PAINT CHIP,paint chip,RAVEN,raven,0.98404,0.26434
1009,artists,uncommon,SCALE,scale,SALMON,salmon,0.95609,0.25171
1009,artists,uncommon,NITRATE,nitrate,SILVER,silver,0.80175,0.03338
1009,artists,uncommon,FELT,felt,SKIRT,skirt,0.88216,0.15576
1009,artists,uncommon,ANXIETY,anxiety,STOMACH,stomach,0.77129,0.03381
1009,artists,uncommon,ELEMENTAL,elemental,TABLECLOTH,tablecloth,0.9777,0.23895
1009,artists,uncommon,UP,up,THUMB,thumb,0.91223,0.15424
1009,artists,uncommon,MERCY,mercy,UNCLE,uncle,0.89917,0.12903
1009,artists,uncommon,SOCKET,socket,WRENCH,wrench,0.62075,-0.03621
1009,artists,uncommon,WOOD,wood,ZEBRA,zebra,0.98227,0.23439
1010,artists,common,SCHOOL,school,BUS,bus,0.75397,0.03213
1010,artists,common,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
1010,artists,common,SWEET,sweet,CAKE,cake,0.70084,-0.01602
1010,artists,common,PEANUT BUTTER,peanut butter,CELERY,celery,0.98786,0.23794
1010,artists,common,GREEN,green,FIR TREE,fir tree,0.93717,0.23191
1010,artists,common,SOUND,sound,FLUTE,flute,0.77298,0.06816
1010,artists,common,POKE,poke,FORK,fork,0.80814,0.0769
1010,artists,common,CHAIR,chair,HAIRDRESSER,hairdresser,0.98267,0.23527
1010,artists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1010,artists,common,POND,pond,LILY,lily,0.73532,0.00977
1010,artists,common,SOFT,soft,LIP,lip,0.79291,0.0742
1010,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1010,artists,common,SWEET,sweet,PINEAPPLE,pineapple,0.74875,0.03697
1010,artists,common,HOP,hop,RABBIT,rabbit,0.79578,0.06843
1010,artists,common,CLAW,claw,RAVEN,raven,0.80959,0.08259
1010,artists,common,PINK,pink,SALMON,salmon,0.84604,0.11263
1010,artists,common,SHINY,shiny,SILVER,silver,0.61253,-0.08966
1010,artists,common,GIRL,girl,SKIRT,skirt,0.7428,-0.00839
1010,artists,common,LARGE,large,STOMACH,stomach,0.89264,0.16682
1010,artists,common,FLAT,flat,TABLECLOTH,tablecloth,0.8759,0.11708
1010,artists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1010,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1010,artists,common,TOOL,tool,WRENCH,wrench,0.67733,0.0027
1010,artists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1010,artists,free,YELLOW,yellow,BUS,bus,0.87326,0.1286
1010,artists,free,FIELD,field,BUTTERFLY,butterfly,0.94003,0.19428
1010,artists,free,SWEET,sweet,CAKE,cake,0.70084,-0.01602
1010,artists,free,BROCCOLI,broccoli,CELERY,celery,0.54183,-0.15347
1010,artists,free,GREEN,green,FIR TREE,fir tree,0.93717,0.23191
1010,artists,free,SOUNDS,sounds,FLUTE,flute,0.7928,0.08285
1010,artists,free,SPOON,spoon,FORK,fork,0.57928,-0.09126
1010,artists,free,CHAIR,chair,HAIRDRESSER,hairdresser,0.98267,0.23527
1010,artists,free,SWEET,sweet,JUICER,juicer,0.84372,0.11525
1010,artists,free,POND,pond,LILY,lily,0.73532,0.00977
1010,artists,free,FACE,face,LIP,lip,0.73159,0.00812
1010,artists,free,SHIRT,shirt,MUSTARD,mustard,0.86007,0.12665
1010,artists,free,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
1010,artists,free,GRASS,grass,RABBIT,rabbit,0.84287,0.08684
1010,artists,free,DARK,dark,RAVEN,raven,0.83306,0.06057
1010,artists,free,RIVER,river,SALMON,salmon,0.74767,0.02456
1010,artists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
1010,artists,free,HAIR,hair,SKIRT,skirt,0.6972,-0.03316
1010,artists,free,MUSCLE,muscle,STOMACH,stomach,0.69373,-0.03729
1010,artists,free,LEGS,legs,TABLECLOTH,tablecloth,0.86933,0.10651
1010,artists,free,HAND,hand,THUMB,thumb,0.53404,-0.14263
1010,artists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1010,artists,free,TOOL,tool,WRENCH,wrench,0.67733,0.0027
1010,artists,free,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1010,artists,uncommon,SLOW,slow,BUS,bus,0.87124,0.16295
1010,artists,uncommon,CATERPILLAR,caterpillar,BUTTERFLY,butterfly,0.5191,-0.11525
1010,artists,uncommon,LAYER,layer,CAKE,cake,0.7401,0.03982
1010,artists,uncommon,STALK,stalk,CELERY,celery,0.66109,-0.05001
1010,artists,uncommon,WOODS,woods,FIR TREE,fir tree,1.01853,0.2948
1010,artists,uncommon,WOODWIND,woodwind,FLUTE,flute,0.49628,-0.21176
1010,artists,uncommon,METAL,metal,FORK,fork,0.85268,0.13331
1010,artists,uncommon,LOUD,loud,HAIRDRESSER,hairdresser,0.99983,0.24213
1010,artists,uncommon,SOUR,sour,JUICER,juicer,0.83874,0.14056
1010,artists,uncommon,PETAL,petal,LILY,lily,0.77546,-0.00587
1010,artists,uncommon,RED,red,LIP,lip,0.91052,0.17103
1010,artists,uncommon,BROWN,brown,MUSTARD,mustard,0.83646,0.08816
1010,artists,uncommon,SPIKY,spiky,PINEAPPLE,pineapple,0.8356,0.07826
