id,item,response,group,condition
3009,RAVEN,BIRD,control,common
3009,SALMON,FISH,control,common
3009,SILVER,GOLD,control,common
3009,SKIRT,GIRL,control,common
3009,STOMACH,TUMMY,control,common
3009,TABLECLOTH,CHAIR,control,common
3009,THUMB,FINGER,control,common
3009,UNCLE,AUNT,control,common
3009,WRENCH,SCREWDRIVER,control,common
3009,ZEBRA,HORSE,control,common
3009,BUS,STOP,control,free
3009,BUTTERFLY,ORANGE,control,free
3009,CAKE,CRUMBS,control,free
3009,CELERY,WET,control,free
3009,FIR TREE,PINES,control,free
3009,FLUTE,SOUND,control,free
3009,FORK,SPAGHETTI,control,free
3009,HAIRDRESSER,CURLY,control,free
3009,JUICER,ORANGE,control,free
3009,LILY,SISTER,control,free
3009,LIP,GLOSS,control,free
3009,MUSTARD,GOOEY,control,free
3009,PINEAPPLE,JUICER,control,free
3009,RABBIT,HARE,control,free
3009,RAVEN,SLEEK,control,free
3009,SALMON,PINK,control,free
3009,SILVER,SHINY,control,free
3009,SKIRT,PENCIL,control,free
3009,STOMACH,ULCER,control,free
3009,TABLECLOTH,LEG,control,free
3009,THUMB,BOOK,control,free
3009,UNCLE,NONE,control,free
3009,WRENCH,TOOL,control,free
3009,ZEBRA,EARS,control,free
3009,BUS,LIFT,control,uncommon
3009,BUTTERFLY,CHINESE,control,uncommon
3009,CAKE,BIRTHDAY,control,uncommon
3009,CELERY,GARDEN,control,uncommon
3009,FIR TREE,SQUIRREL,control,uncommon
3009,FLUTE,AIR,control,uncommon
3009,FORK,PITCHFORK,control,uncommon
3009,HAIRDRESSER,CLOSE,control,uncommon
3009,JUICER,VITAMIN C,control,uncommon
3009,LILY,FROG,control,uncommon
3009,LIP,SASSY,control,uncommon
3009,MUSTARD,SANDWICH,control,uncommon
3009,PINEAPPLE,CITRUS,control,uncommon
3009,RABBIT,CILANTRO,control,uncommon
3009,RAVEN,DESK,control,uncommon
3009,SALMON,AQUATIC,control,uncommon
3009,SILVER,CLOUDS,control,uncommon
3009,SKIRT,KILT,control,uncommon
3009,STOMACH,BRASH,control,uncommon
3009,TABLECLOTH,TOPICS,control,uncommon
3009,THUMB,SCAR,control,uncommon
3009,UNCLE,WARM,control,uncommon
3009,WRENCH,MOON,control,uncommon
3009,ZEBRA,TAIL,control,uncommon
3010,BUS,VEHICLE,control,common
3010,BUTTERFLY,WINGS,control,common
3010,CAKE,BIRTHDAY,control,common
3010,CELERY,STALK,control,common
3010,FIR TREE,FOREST,control,common
3010,FLUTE,PICCOLO,control,common
3010,FORK,KNIFE,control,common
3010,HAIRDRESSER,COLOR,control,common
3010,JUICER,BEVERAGE,control,common
3010,LILY,FLOWER,control,common
3010,LIP,MOUTH,control,common
3010,MUSTARD,YELLOW,control,common
3010,PINEAPPLE,FRUIT,control,common
3010,RABBIT,HARE,control,common
3010,RAVEN,BIRD,control,common
3010,SALMON,FISH,control,common
3010,SILVER,GOLD,control,common
3010,SKIRT,PANTS,control,common
3010,STOMACH,HUNGRY,control,common
3010,TABLECLOTH,CHAIRS,control,common
3010,THUMB,FINGER,control,common
3010,UNCLE,AUNT,control,common
3010,WRENCH,TOOL,control,common
3010,ZEBRA,STRIPED,control,common
3010,BUS,PEOPLE,control,free
3010,BUTTERFLY,WINGS,control,free
3010,CAKE,FROSTING,control,free
3010,CELERY,SALT,control,free
3010,FIR TREE,PINE,control,free
3010,FLUTE,CELLO,control,free
3010,FORK,KNIFE,control,free
3010,HAIRDRESSER,STYLE,control,free
3010,JUICER,YUMMY,control,free
3010,LILY,VALLEY,control,free
3010,LIP,MOIST,control,free
3010,MUSTARD,KETCHUP,control,free
3010,PINEAPPLE,SWEET,control,free
3010,RABBIT,HOP,control,free
3010,RAVEN,CROW,control,free
3010,SALMON,FISH,control,free
3010,SILVER,GOLD,control,free
3010,SKIRT,SHORTS,control,free
3010,STOMACH,HUNGER,control,free
3010,TABLECLOTH,SALAD,control,free
3010,THUMB,JOINT,control,free
3010,UNCLE,AUNT,control,free
3010,WRENCH,TOOL,control,free
3010,ZEBRA,STRIPES,control,free
3010,BUS,SERVER,control,uncommon
3010,BUTTERFLY,TRANSFORM,control,uncommon
3010,CAKE,SMASH,control,uncommon
3010,CELERY,SALT,control,uncommon
3010,FIR TREE,PERFUME,control,uncommon
3010,FLUTE,SOPRANO,control,uncommon
3010,FORK,TUNING,control,uncommon
3010,HAIRDRESSER,CRIMP,control,uncommon
3010,JUICER,PITCHER,control,uncommon
3010,LILY,POISON,control,uncommon
3010,LIP,TREMBLE,control,uncommon
3010,MUSTARD,CLUE,control,uncommon
3010,PINEAPPLE,ENZYME,control,uncommon
3010,RABBIT,FLOPPY,control,uncommon
3010,RAVEN,TOUGH,control,uncommon
3010,SALMON,COLOR,control,uncommon
3010,SILVER,MERCURY,control,uncommon
3010,SKIRT,A-LINE,control,uncommon
3010,STOMACH,ACID,control,uncommon
3010,TABLECLOTH,POSTPONE,control,uncommon
3010,THUMB,INSULT,control,uncommon
3010,UNCLE,SURRENDER,control,uncommon
3010,WRENCH,STEEL,control,uncommon
3010,ZEBRA,PREY,control,uncommon
3011,BUS,CAR,control,common
3011,BUTTERFLY,FLOWER,control,common
3011,CAKE,SWEET,control,common
3011,CELERY,GREEN,control,common
3011,FIR TREE,EVERGREEN,control,common
3011,FLUTE,TROMBONE,control,common
3011,FORK,SPOON,control,common
3011,HAIRDRESSER,STYLISH,control,common
3011,JUICER,ORANGE,control,common
3011,LILY,DAFFODIL,control,common
3011,LIP,NOSE,control,common
3011,MUSTARD,KETCHUP,control,common
3011,PINEAPPLE,GRAPEFRUIT,control,common
3011,RABBIT,HOLE,control,common
3011,RAVEN,FLOWER,control,common
3011,SALMON,FISH,control,common
3011,SILVER,SHINY,control,common
3011,SKIRT,SHORT,control,common
3011,STOMACH,INTESTINE,control,common
3011,TABLECLOTH,CHAIR,control,common
3011,THUMB,PRINT,control,common
3011,UNCLE,AUNT,control,common
3011,WRENCH,SCREWDRIVER,control,common
3011,ZEBRA,ANIMAL,control,common
3011,BUS,TAXI,control,free
3011,BUTTERFLY,BEAUTIFUL,control,free
3011,CAKE,SWEET,control,free
3011,CELERY,CARROT,control,free
3011,FIR TREE,EVERGREEN,control,free
3011,FLUTE,TROMBONE,control,free
3011,FORK,SPOON,control,free
3011,HAIRDRESSER,STYLISH,control,free
3011,JUICER,ORANGE,control,free
3011,LILY,DAFFODIL,control,free
3011,LIP,NOSE,control,free
3011,MUSTARD,KETCHUP,control,free
3011,PINEAPPLE,CUCUMBER,control,free
3011,RABBIT,DOG,control,free
3011,RAVEN,FLOWER,control,free
3011,SALMON,TROUT,control,free
3011,SILVER,GOLD,control,free
3011,SKIRT,PANTS,control,free
3011,STOMACH,INTESTINE,control,free
3011,TABLECLOTH,CHAIR,control,free
3011,THUMB,PRINT,control,free
3011,UNCLE,AUNT,control,free
3011,WRENCH,SCREWDRIVER,control,free
3011,ZEBRA,DONKEY,control,free
3011,BUS,SIGN,control,uncommon
3011,BUTTERFLY,WINGS,control,uncommon
3011,CAKE,DONUT,control,uncommon
3011,CELERY,CUCUMBER,control,uncommon
3011,FIR TREE,CHRISTMAS,control,uncommon
3011,FLUTE,ORCHESTRA,control,uncommon
3011,FORK,TABLE,control,uncommon
3011,HAIRDRESSER,SHAMPOO,control,uncommon
3011,JUICER,APPLE,control,uncommon
3011,LILY,SOIL,control,uncommon
3011,LIP,TEETH,control,uncommon
3011,MUSTARD,HOT DOG,control,uncommon
3011,PINEAPPLE,KIWI,control,uncommon
3011,RABBIT,BUTTERFLY,control,uncommon
3011,RAVEN,TREE,control,uncommon
3011,SALMON,OCEAN,control,uncommon
3011,SILVER,JEWELRY,control,uncommon
3011,SKIRT,BLOUSE,control,uncommon
3011,STOMACH,PANCREAS,control,uncommon
3011,TABLECLOTH,HANDKERCHIEF,control,uncommon
3011,THUMB,HAND,control,uncommon
3011,UNCLE,DRIVER,control,uncommon
3011,WRENCH,CAR,control,uncommon
3011,ZEBRA,JUNGLE,control,uncommon
3012,BUS,CAR,control,common
3012,BUTTERFLY,BUG,control,common
3012,CAKE,BIRTHDAY,control,common
3012,CELERY,STOCK,control,common
3012,FIR TREE,HOLIDAYS,control,common
3012,FLUTE,BAND,control,common
3012,FORK,KNIFE,control,common
3012,HAIRDRESSER,HAIRCUT,control,common
3012,JUICER,ORANGE,control,common
3012,LILY,ROSE,control,common
3012,LIP,MOUTH,control,common
3012,MUSTARD,KETCHUP,control,common
3012,PINEAPPLE,FRUIT,control,common
3012,RABBIT,FOOT,control,common
3012,RAVEN,BIRD,control,common
3012,SALMON,FISH,control,common
3012,SILVER,GOLD,control,common
3012,SKIRT,SHORT,control,common
3012,STOMACH,TUMMY,control,common
3012,TABLECLOTH,CHAIR,control,common
3012,THUMB,FINGER,control,common
3012,UNCLE,AUNT,control,common
3012,WRENCH,TOOL,control,common
3012,ZEBRA,ZOO,control,common
3012,BUS,CAR,control,free
3012,BUTTERFLY,MOTH,control,free
3012,CAKE,PIE,control,free
3012,CELERY,CARROTS,control,free
3012,FIR TREE,PINE,control,free
3012,FLUTE,INSTRUMENT,control,free
3012,FORK,KNIFE,control,free
3012,HAIRDRESSER,SALON,control,free
3012,JUICER,ORANGE,control,free
3012,LILY,FLOWER,control,free
3012,LIP,TEETH,control,free
3012,MUSTARD,KETCHUP,control,free
3012,PINEAPPLE,COCONUT,control,free
3012,RABBIT,BUNNY,control,free
3012,RAVEN,CROW,control,free
3012,SALMON,FISH,control,free
3012,SILVER,GOLD,control,free
3012,SKIRT,PANTS,control,free
3012,STOMACH,HUNGRY,control,free
3012,TABLECLOTH,CHAIR,control,free
3012,THUMB,FINGER,control,free
3012,UNCLE,AUNT,control,free
3012,WRENCH,SAW,control,free
3012,ZEBRA,HORSE,control,free
3012,BUS,TRANSPORTATION,control,uncommon
3012,BUTTERFLY,EFFECT,control,uncommon
3012,CAKE,OVEN,control,uncommon
3012,CELERY,SALT,control,uncommon
3012,FIR TREE,CONE,control,uncommon
3012,FLUTE,REED,control,uncommon
3012,FORK,UTENSIL,control,uncommon
3012,HAIRDRESSER,STUDIO,control,uncommon
3012,JUICER,SQUEEZED,control,uncommon
3012,LILY,PAD,control,uncommon
3012,LIP,BITE,control,uncommon
3012,MUSTARD,SEED,control,uncommon
3012,PINEAPPLE,LUAU,control,uncommon
3012,RABBIT,TURTLE,control,uncommon
3012,RAVEN,EVERMORE,control,uncommon
3012,SALMON,SPAWNING,control,uncommon
3012,SILVER,TARNISH,control,uncommon
3012,SKIRT,KILT,control,uncommon
3012,STOMACH,DIGESTION,control,uncommon
3012,TABLECLOTH,PICNIC,control,uncommon
3012,THUMB,NAIL,control,uncommon
3012,UNCLE,RELATIVE,control,uncommon
3012,WRENCH,CRESCENT,control,uncommon
3012,ZEBRA,STRIPES,control,uncommon
3013,BUS,CAR,control,common
3013,BUTTERFLY,PRETTY,control,common
3013,CAKE,EAT,control,common
3013,CELERY,VEGETABLE,control,common
3013,FIR TREE,NATURE,control,common
3013,FLUTE,PLAY,control,common
3013,FORK,KNIFE,control,common
3013,HAIRDRESSER,HAIR,control,common
3013,JUICER,BOX,control,common
3013,LILY,FLOWER,control,common
3013,LIP,KISS,control,common
3013,MUSTARD,KETCHUP,control,common
3013,PINEAPPLE,FRUIT,control,common
3013,RABBIT,BUNNY,control,common
3013,RAVEN,BIRD,control,common
3013,SALMON,FISH,control,common
3013,SILVER,GOLD,control,common
3013,SKIRT,GIRL,control,common
3013,STOMACH,FOOD,control,common
3013,TABLECLOTH,CHAIRS,control,common
3013,THUMB,FINGER,control,common
3013,UNCLE,AUNT,control,common
3013,WRENCH,TOOL,control,common
3013,ZEBRA,STRIPES,control,common
3013,BUS,WINDOW,control,free
3013,BUTTERFLY,YELLOW,control,free
3013,CAKE,FROSTING,control,free
3013,CELERY,STALK,control,free
3013,FIR TREE,HOLIDAY,control,free
3013,FLUTE,INSTRUMENT,control,free
3013,FORK,KNIFE,control,free
3013,HAIRDRESSER,CURLS,control,free
3013,JUICER,APPLE,control,free
3013,LILY,PAD,control,free
3013,LIP,STICK,control,free
3013,MUSTARD,DIJON,control,free
3013,PINEAPPLE,SPIKY,control,free
3013,RABBIT,FLUFFY,control,free
3013,RAVEN,CROW,control,free
3013,SALMON,FISH,control,free
3013,SILVER,SILVERWARE,control,free
3013,SKIRT,DRESS,control,free
3013,STOMACH,HUNGRY,control,free
3013,TABLECLOTH,LEGS,control,free
3013,THUMB,FINGERNAIL,control,free
3013,UNCLE,AUNT,control,free
3013,WRENCH,TOOL,control,free
3013,ZEBRA,STRIPES,control,free
3013,BUS,TRAVEL,control,uncommon
3013,BUTTERFLY,COCOON,control,uncommon
3013,CAKE,GUILLOTINE,control,uncommon
3013,CELERY,RAISIN,control,uncommon
3013,FIR TREE,OX,control,uncommon
3013,FLUTE,CHILDREN,control,uncommon
3013,FORK,STAB,control,uncommon
3013,HAIRDRESSER,IDENTITY,control,uncommon
3013,JUICER,SNACKS,control,uncommon
3013,LILY,PAINTING,control,uncommon
3013,LIP,BATHTUB,control,uncommon
3013,MUSTARD,SANDWICH,control,uncommon
3013,PINEAPPLE,WELCOME,control,uncommon
3013,RABBIT,RESEARCH,control,uncommon
3013,RAVEN,NEVERMORE,control,uncommon
3013,SALMON,SUSHI,control,uncommon
3013,SILVER,JEWELRY,control,uncommon
3013,SKIRT,TWIRL,control,uncommon
3013,STOMACH,CAVE,control,uncommon
3013,TABLECLOTH,FLOWERS,control,uncommon
3013,THUMB,OGRE,control,uncommon
3013,UNCLE,COACH,control,uncommon
3013,WRENCH,PLAN,control,uncommon
3013,ZEBRA,RACE,control,uncommon
3014,BUS,CAR,control,common
3014,BUTTERFLY,BEE,control,common
3014,CAKE,ICING,control,common
3014,CELERY,PEPPER,control,common
3014,FIR TREE,TREE,control,common
3014,FLUTE,HARP,control,common
3014,FORK,KNIFE,control,common
3014,HAIRDRESSER,SCISSORS,control,common
3014,JUICER,ORANGE,control,common
3014,LILY,ROSE,control,common
3014,LIP,LIPSTICK,control,common
3014,MUSTARD,KETCHUP,control,common
3014,PINEAPPLE,MANGO,control,common
3014,RABBIT,MOUSE,control,common
3014,RAVEN,DOVE,control,common
3014,SALMON,TUNA,control,common
3014,SILVER,GOLD,control,common
3014,SKIRT,PANTS,control,common
3014,STOMACH,CHEST,control,common
3014,TABLECLOTH,TABLECLOTH,control,common
3014,THUMB,HAND,control,common
3014,UNCLE,AUNT,control,common
3014,WRENCH,HAMMER,control,common
3014,ZEBRA,ELEPHANT,control,common
3014,BUS,BICYCLE,control,free
3014,BUTTERFLY,BEE,control,free
3014,CAKE,ICING,control,free
3014,CELERY,KOHLRABI,control,free
3014,FIR TREE,NATURE,control,free
3014,FLUTE,GUITAR,control,free
3014,FORK,KNIFE,control,free
3014,HAIRDRESSER,DYE,control,free
3014,JUICER,JUICER,control,free
3014,LILY,ROSE,control,free
3014,LIP,TEETH,control,free
3014,MUSTARD,KETCHUP,control,free
3014,PINEAPPLE,MANGO,control,free
3014,RABBIT,MOUSE,control,free
3014,RAVEN,NIGHTINGALE,control,free
3014,SALMON,TROUT,control,free
3014,SILVER,GOLD,control,free
3014,SKIRT,PANTS,control,free
3014,STOMACH,CHEST,control,free
3014,TABLECLOTH,TABLECLOTH,control,free
3014,THUMB,FINGER,control,free
3014,UNCLE,AUNT,control,free
3014,WRENCH,PLIERS,control,free
3014,ZEBRA,LION,control,free
3014,BUS,HELICOPTER,control,uncommon
3014,BUTTERFLY,HUMMINGBIRD,control,uncommon
3014,CAKE,DUMPLINGS,control,uncommon
3014,CELERY,FENNEL,control,uncommon
3014,FIR TREE,FIRE,control,uncommon
3014,FLUTE,SITAR,control,uncommon
3014,FORK,CHOPSTICK,control,uncommon
3014,HAIRDRESSER,TOUPÉE,control,uncommon
3014,JUICER,WATERMELON,control,uncommon
3014,LILY,GRAVE,control,uncommon
3014,LIP,ANKLE,control,uncommon
3014,MUSTARD,SPICE,control,uncommon
3014,PINEAPPLE,LYCHEE,control,uncommon
3014,RABBIT,DRAGONFLY,control,uncommon
3014,RAVEN,HUMMINGBIRD,control,uncommon
3014,SALMON,OYSTER,control,uncommon
3014,SILVER,COPPER,control,uncommon
3014,SKIRT,BURKA,control,uncommon
3014,STOMACH,EARLOBE,control,uncommon
3014,TABLECLOTH,HOUSE,control,uncommon
3014,THUMB,KNUCKLES,control,uncommon
3014,UNCLE,ADOPTEE,control,uncommon
3014,WRENCH,NAIL,control,uncommon
3014,ZEBRA,ANTELOPE,control,uncommon
3016,BUS,DRIVER,control,common
3016,BUTTERFLY,WINGS,control,common
3016,CAKE,EAT,control,common
3016,CELERY,VEGETABLE,control,common
3016,FIR TREE,FOREST,control,common
3016,FLUTE,INSTRUMENT,control,common
3016,FORK,KNIFE,control,common
3016,HAIRDRESSER,BRUSH,control,common
3016,JUICER,DRINK,control,common
3016,LILY,WHITE,control,common
3016,LIP,TEETH,control,common
3016,MUSTARD,KETCHUP,control,common
3016,PINEAPPLE,FRUIT,control,common
3016,RABBIT,FUR,control,common
3016,RAVEN,BIRD,control,common
3016,SALMON,FISH,control,common
3016,SILVER,GOLD,control,common
3016,SKIRT,PANTS,control,common
3016,STOMACH,FOOD,control,common
3016,TABLECLOTH,LEG,control,common
3016,THUMB,HAND,control,common
3016,UNCLE,AUNT,control,common
3016,WRENCH,BOLT,control,common
3016,ZEBRA,STRIPE,control,common
3016,BUS,RIDE,control,free
3016,BUTTERFLY,WINGS,control,free
3016,CAKE,FROSTING,control,free
3016,CELERY,CRUNCH,control,free
3016,FIR TREE,SMELL,control,free
3016,FLUTE,PLAY,control,free
3016,FORK,SPOON,control,free
3016,HAIRDRESSER,HAIR,control,free
3016,JUICER,ORANGE,control,free
3016,LILY,FLOWER,control,free
3016,LIP,READ,control,free
3016,MUSTARD,KETCHUP,control,free
3016,PINEAPPLE,YELLOW,control,free
3016,RABBIT,WHITE,control,free
3016,RAVEN,BLACK,control,free
3016,SALMON,FISH,control,free
3016,SILVER,BELLS,control,free
3016,SKIRT,PANTS,control,free
3016,STOMACH,PAT,control,free
3016,TABLECLOTH,CLOTH,control,free
3016,THUMB,NAIL,control,free
3016,UNCLE,AUNT,control,free
3016,WRENCH,BOLT,control,free
3016,ZEBRA,STRIPE,control,free
3016,BUS,SMASH,control,uncommon
3016,BUTTERFLY,ANTENNA,control,uncommon
3016,CAKE,BREAKFAST,control,uncommon
3016,CELERY,RANCH,control,uncommon
3016,FIR TREE,DECIDUOUS,control,uncommon
3016,FLUTE,ANNOYING,control,uncommon
3016,FORK,UTENSIL,control,uncommon
3016,HAIRDRESSER,TALKING,control,uncommon
3016,JUICER,RASPBERRY,control,uncommon
3016,LILY,TIGER,control,uncommon
3016,LIP,READ,control,uncommon
3016,MUSTARD,FOOTLONG,control,uncommon
3016,PINEAPPLE,TANGY,control,uncommon
3016,RABBIT,STEW,control,uncommon
3016,RAVEN,LARGE,control,uncommon
3016,SALMON,SMELLY,control,uncommon
3016,SILVER,RING,control,uncommon
3016,SKIRT,SHORT,control,uncommon
3016,STOMACH,GROWL,control,uncommon
3016,TABLECLOTH,CHOP,control,uncommon
3016,THUMB,SORE,control,uncommon
3016,UNCLE,DRUNK,control,uncommon
3016,WRENCH,HIT,control,uncommon
3016,ZEBRA,HERD,control,uncommon
3017,BUS,TRANSPORTATION,control,common
3017,BUTTERFLY,BEAUTIFUL,control,common
3017,CAKE,DELICIOUS,control,common
3017,CELERY,VEGETABLE,control,common
3017,FIR TREE,GREEN,control,common
3017,FLUTE,INSTRUMENT,control,common
3017,FORK,UTENSIL,control,common
3017,HAIRDRESSER,CUT,control,common
3017,JUICER,APPLE,control,common
3017,LILY,FLOWER,control,common
3017,LIP,PLUMP,control,common
3017,MUSTARD,KETCHUP,control,common
3017,PINEAPPLE,FRUIT,control,common
3017,RABBIT,ANIMAL,control,common
3017,RAVEN,BIRD,control,common
3017,SALMON,FISH,control,common
3017,SILVER,METAL,control,common
3017,SKIRT,CLOTHING,control,common
3017,STOMACH,INTESTINE,control,common
3017,TABLECLOTH,CHAIR,control,common
3017,THUMB,GREEN,control,common
3017,UNCLE,RELATIVE,control,common
3017,WRENCH,TOOL,control,common
3017,ZEBRA,STRIPES,control,common
3017,BUS,VEHICLE,control,free
3017,BUTTERFLY,INSECT,control,free
3017,CAKE,SWEET,control,free
3017,CELERY,STICK,control,free
3017,FIR TREE,GREEN,control,free
3017,FLUTE,INSTRUMENT,control,free
3017,FORK,UTENSIL,control,free
3017,HAIRDRESSER,SCISSORS,control,free
3017,JUICER,PINEAPPLE,control,free
3017,LILY,FLOWER,control,free
3017,LIP,LIPSTICK,control,free
3017,MUSTARD,CONDIMENT,control,free
3017,PINEAPPLE,FRUIT,control,free
3017,RABBIT,WHITE,control,free
3017,RAVEN,BIRD,control,free
3017,SALMON,FISH,control,free
3017,SILVER,JEWELRY,control,free
3017,SKIRT,PRETTY,control,free
3017,STOMACH,PAIN,control,free
3017,TABLECLOTH,EATING,control,free
3017,THUMB,BAND-AID,control,free
3017,UNCLE,RELATIVE,control,free
3017,WRENCH,TOOL,control,free
3017,ZEBRA,STRIPES,control,free
3017,BUS,CHILDREN,control,uncommon
3017,BUTTERFLY,MYSTERIOUS,control,uncommon
3017,CAKE,SATISFYING,control,uncommon
3017,CELERY,RAISIN,control,uncommon
3017,FIR TREE,MOSS,control,uncommon
3017,FLUTE,PLEASANT,control,uncommon
3017,FORK,COLD,control,uncommon
3017,HAIRDRESSER,OMBRÉ,control,uncommon
3017,JUICER,THICK,control,uncommon
3017,LILY,POND,control,uncommon
3017,LIP,FRENCH,control,uncommon
3017,MUSTARD,TANGY,control,uncommon
3017,PINEAPPLE,ROUGH,control,uncommon
3017,RABBIT,KEYCHAIN,control,uncommon
3017,RAVEN,HUMMING,control,uncommon
3017,SALMON,SUSHI,control,uncommon
3017,SILVER,BANGLES,control,uncommon
3017,SKIRT,PENCIL,control,uncommon
3017,STOMACH,BLOATED,control,uncommon
3017,TABLECLOTH,RECTANGULAR,control,uncommon
3017,THUMB,THIMBLE,control,uncommon
3017,UNCLE,MUSTACHE,control,uncommon
3017,WRENCH,SCREW,control,uncommon
3017,ZEBRA,STRONG,control,uncommon
3018,BUS,CAR,control,common
3018,BUTTERFLY,WING,control,common
3018,CAKE,COOKIE,control,common
3018,CELERY,STOCK,control,common
3018,FIR TREE,CHRISTMAS,control,common
3018,FLUTE,GUITAR,control,common
3018,FORK,KNIFE,control,common
3018,HAIRDRESSER,HAIR,control,common
3018,JUICER,ORANGE,control,common
3018,LILY,FLOWER,control,common
3018,LIP,MOUTH,control,common
3018,MUSTARD,KETCHUP,control,common
3018,PINEAPPLE,BANANA,control,common
3018,RABBIT,FOOT,control,common
3018,RAVEN,BIRD,control,common
3018,SALMON,FISH,control,common
3018,SILVER,GOLD,control,common
3018,SKIRT,BLOUSE,control,common
3018,STOMACH,ACHE,control,common
3018,TABLECLOTH,CHAIR,control,common
3018,THUMB,FINGER,control,common
3018,UNCLE,AUNT,control,common
3018,WRENCH,SCREWDRIVER,control,common
3018,ZEBRA,STRIPE,control,common
3018,BUS,CAR,control,free
3018,BUTTERFLY,DRAGONFLY,control,free
3018,CAKE,DONUT,control,free
3018,CELERY,POTATO,control,free
3018,FIR TREE,PINE,control,free
3018,FLUTE,HARP,control,free
3018,FORK,SPOON,control,free
3018,HAIRDRESSER,SCISSORS,control,free
3018,JUICER,BANANA,control,free
3018,LILY,ROSE,control,free
3018,LIP,NOSE,control,free
3018,MUSTARD,KETCHUP,control,free
3018,PINEAPPLE,MANGO,control,free
3018,RABBIT,GOPHER,control,free
3018,RAVEN,CROW,control,free
3018,SALMON,TROUT,control,free
3018,SILVER,GOLD,control,free
3018,SKIRT,DRESS,control,free
3018,STOMACH,KIDNEY,control,free
3018,TABLECLOTH,CHAIR,control,free
3018,THUMB,FINGER,control,free
3018,UNCLE,AUNT,control,free
3018,WRENCH,HAMMER,control,free
3018,ZEBRA,STRIPE,control,free
3018,BUS,EXHAUST,control,uncommon
3018,BUTTERFLY,ANTENNA,control,uncommon
3018,CAKE,EGG,control,uncommon
3018,CELERY,LEAF,control,uncommon
3018,FIR TREE,NEEDLE,control,uncommon
3018,FLUTE,COLUMN,control,uncommon
3018,FORK,TINE,control,uncommon
3018,HAIRDRESSER,DIRT,control,uncommon
3018,JUICER,ELECTRICITY,control,uncommon
3018,LILY,VALLEY,control,uncommon
3018,LIP,ARGUMENT,control,uncommon
3018,MUSTARD,SEED,control,uncommon
3018,PINEAPPLE,SPIKE,control,uncommon
3018,RABBIT,PIKA,control,uncommon
3018,RAVEN,FAMILY,control,uncommon
3018,SALMON,CORAL,control,uncommon
3018,SILVER,TARNISH,control,uncommon
3018,SKIRT,PLEAT,control,uncommon
3018,STOMACH,ENZYME,control,uncommon
3018,TABLECLOTH,PLANE,control,uncommon
3018,THUMB,JOINT,control,uncommon
3018,UNCLE,BROTHER,control,uncommon
3018,WRENCH,ALLEN,control,uncommon
3018,ZEBRA,HORSE,control,uncommon
3019,BUS,TRANSPORT,control,common
3019,BUTTERFLY,INSECT,control,common
3019,CAKE,FOOD,control,common
3019,CELERY,VEGETABLE,control,common
3019,FIR TREE,FOREST,control,common
3019,FLUTE,MUSIC,control,common
3019,FORK,FOOD,control,common
3019,HAIRDRESSER,SCISSORS,control,common
3019,JUICER,DRINK,control,common
3019,LILY,FLOWER,control,common
3019,LIP,MOUTH,control,common
3019,MUSTARD,KETCHUP,control,common
3019,PINEAPPLE,FRUIT,control,common
3019,RABBIT,ANIMAL,control,common
3019,RAVEN,MUSIC,control,common
3019,SALMON,FISH,control,common
3019,SILVER,JEWEL,control,common
3019,SKIRT,LEGS,control,common
3019,STOMACH,FOOD,control,common
3019,TABLECLOTH,CHAIR,control,common
3019,THUMB,HAND,control,common
3019,UNCLE,NEPHEW,control,common
3019,WRENCH,BENCH,control,common
3019,ZEBRA,STRIPES,control,common
3019,BUS,TRANSPORT,control,free
3019,BUTTERFLY,FLY,control,free
3019,CAKE,DISH,control,free
3019,CELERY,KALE,control,free
3019,FIR TREE,CYPRESS,control,free
3019,FLUTE,GUITAR,control,free
3019,FORK,SPOON,control,free
3019,HAIRDRESSER,HAIRDRYER,control,free
3019,JUICER,ORANGE,control,free
3019,LILY,BUTTERFLY,control,free
3019,LIP,TONGUE,control,free
3019,MUSTARD,KETCHUP,control,free
3019,PINEAPPLE,KIWI,control,free
3019,RABBIT,GRASS,control,free
3019,RAVEN,MUSIC,control,free
3019,SALMON,BUTTER,control,free
3019,SILVER,GOLD,control,free
3019,SKIRT,TROUSERS,control,free
3019,STOMACH,INTESTINE,control,free
3019,TABLECLOTH,CHAIR,control,free
3019,THUMB,FINGER,control,free
3019,UNCLE,NEPHEW,control,free
3019,WRENCH,BENCH,control,free
3019,ZEBRA,GIRAFFE,control,free
3019,BUS,CROWD,control,uncommon
3019,BUTTERFLY,DUST,control,uncommon
3019,CAKE,CYLINDER,control,uncommon
3019,CELERY,MOON,control,uncommon
3019,FIR TREE,ROCK,control,uncommon
3019,FLUTE,DEITY,control,uncommon
3019,FORK,MEAT,control,uncommon
3019,HAIRDRESSER,FASHION,control,uncommon
3019,JUICER,VITAMIN,control,uncommon
3019,LILY,QUEEN,control,uncommon
3019,LIP,HERPES,control,uncommon
3019,MUSTARD,BOTTLE,control,uncommon
3019,PINEAPPLE,PUNCTURE,control,uncommon
3019,RABBIT,EARS,control,uncommon
3019,RAVEN,PAINTING,control,uncommon
3019,SALMON,BEAR,control,uncommon
3019,SILVER,WEREWOLF,control,uncommon
3019,SKIRT,FABRIC,control,uncommon
3019,STOMACH,ACID,control,uncommon
3019,TABLECLOTH,KITCHEN,control,uncommon
3019,THUMB,BONE,control,uncommon
